User 1,User 2,Peerness
3,75,0.7666666666666666
3,76,0.8633333333333333
3,77,0.5666666666666667
3,78,0.5666666666666667
3,79,0.7
3,80,0.43333333333333335
3,81,0.6333333333333333
3,82,0.5666666666666667
3,83,0.5000000000000001
3,84,0.7666666666666666
3,85,0.7666666666666666
3,86,0.7666666666666666
3,87,0.6333333333333333
3,88,0.5666666666666667
3,89,0.7
3,90,0.43333333333333335
3,91,0.5666666666666667
3,92,0.6333333333333333
3,93,0.5666666666666667
3,94,0.6333333333333333
3,95,0.5000000000000001
3,96,0.6333333333333333
3,97,0.5666666666666667
3,98,0.7
3,99,0.7666666666666666
3,100,0.3666666666666666
4,5,0.7666666666666666
4,6,0.7
4,7,0.5666666666666667
4,8,0.5
4,9,0.30000000000000004
4,10,0.9299999999999999
4,11,0.43333333333333335
4,12,0.43333333333333335
4,13,0.7666666666666666
4,14,0.43333333333333335
4,15,0.7666666666666666
4,16,0.8633333333333333
4,17,0.39666666666666667
4,18,0.30000000000000004
4,19,0.7
4,20,0.16666666666666666
4,21,0.2333333333333333
4,22,0.30000000000000004
4,23,0.7
4,24,0.30000000000000004
4,25,0.2333333333333333
4,26,0.16666666666666666
4,27,0.5
4,28,0.16666666666666666
4,29,0.2333333333333333
4,30,0.7
4,31,0.7
4,32,0.5666666666666667
4,33,0.43333333333333335
4,34,0.7
4,35,0.5
4,36,0.7
4,37,0.30000000000000004
4,38,0.7
4,39,0.16666666666666666
4,40,0.7
4,41,0.7666666666666666
4,42,0.3666666666666666
4,43,0.5
4,44,0.7666666666666666
4,45,0.5
4,46,0.6333333333333333
4,47,0.7
4,48,0.16666666666666666
4,49,0.6333333333333333
4,50,0.6333333333333333
4,51,0.5
4,52,0.3666666666666666
4,53,0.6333333333333333
4,54,0.6333333333333333
4,55,0.30000000000000004
4,56,0.7
4,57,0.3666666666666666
4,58,0.16666666666666666
4,59,0.2333333333333333
4,60,0.7
4,61,0.3666666666666666
4,62,0.7
4,63,0.16666666666666666
4,64,0.2333333333333333
4,65,0.6333333333333333
4,66,0.16666666666666666
4,67,0.7
4,68,0.2333333333333333
4,69,0.3666666666666666
4,70,0.43333333333333335
4,71,0.6333333333333333
4,72,0.5666666666666667
4,73,0.5
4,74,0.6333333333333333
4,75,0.3666666666666666
4,76,0.2333333333333333
4,77,0.5666666666666667
4,78,0.5666666666666667
4,79,0.30000000000000004
4,80,0.7
4,81,0.5
4,82,0.16666666666666666
4,83,0.6333333333333333
4,84,0.3666666666666666
4,85,0.3666666666666666
4,86,0.3666666666666666
4,87,0.2333333333333333
4,88,0.16666666666666666
4,89,0.30000000000000004
4,90,0.7
4,91,0.16666666666666666
4,92,0.2333333333333333
4,93,0.16666666666666666
4,94,0.5
4,95,0.8633333333333333
4,96,0.5
4,97,0.5666666666666667
4,98,0.30000000000000004
4,99,0.3666666666666666
4,100,0.7666666666666666
5,6,0.7
5,7,0.5666666666666667
5,8,0.5
5,9,0.30000000000000004
5,10,0.7
5,11,0.43333333333333335
5,12,0.43333333333333335
5,13,0.7666666666666666
5,14,0.43333333333333335
5,15,0.7666666666666666
5,16,0.6333333333333333
5,17,0.16666666666666666
5,18,0.30000000000000004
5,19,0.7
5,20,0.16666666666666666
5,21,0.2333333333333333
5,22,0.30000000000000004
5,23,0.7
5,24,0.30000000000000004
5,25,0.2333333333333333
5,26,0.16666666666666666
5,27,0.5
5,28,0.16666666666666666
5,29,0.2333333333333333
5,30,0.7
5,31,0.7
5,32,0.5666666666666667
5,33,0.43333333333333335
5,34,0.7
5,35,0.5
5,36,0.7
5,37,0.30000000000000004
5,38,0.7
5,39,0.16666666666666666
5,40,0.7
5,41,0.7666666666666666
5,42,0.3666666666666666
5,43,0.5
5,44,0.7666666666666666
5,45,0.5
5,46,0.6333333333333333
5,47,0.7
5,48,0.16666666666666666
5,49,0.6333333333333333
5,50,0.6333333333333333
5,51,0.5
5,52,0.3666666666666666
5,53,0.6333333333333333
5,54,0.6333333333333333
5,55,0.30000000000000004
5,56,0.7
5,57,0.3666666666666666
5,58,0.16666666666666666
5,59,0.2333333333333333
5,60,0.7
5,61,0.3666666666666666
5,62,0.7
5,63,0.16666666666666666
5,64,0.2333333333333333
5,65,0.6333333333333333
5,66,0.16666666666666666
5,67,0.7
5,68,0.2333333333333333
5,69,0.3666666666666666
5,70,0.43333333333333335
5,71,0.6333333333333333
5,72,0.5666666666666667
5,73,0.5
5,74,0.6333333333333333
5,75,0.3666666666666666
5,76,0.2333333333333333
5,77,0.5666666666666667
5,78,0.5666666666666667
5,79,0.30000000000000004
5,80,0.7
5,81,0.5
5,82,0.16666666666666666
5,83,0.6333333333333333
5,84,0.3666666666666666
5,85,0.3666666666666666
5,86,0.3666666666666666
5,87,0.2333333333333333
5,88,0.16666666666666666
5,89,0.30000000000000004
5,90,0.7
5,91,0.16666666666666666
5,92,0.2333333333333333
5,93,0.16666666666666666
5,94,0.5
5,95,0.6333333333333333
5,96,0.5
5,97,0.5666666666666667
5,98,0.30000000000000004
5,99,0.3666666666666666
5,100,0.7666666666666666
6,7,0.6333333333333333
6,8,0.5666666666666667
6,9,0.3666666666666666
6,10,0.7666666666666666
6,11,0.5
6,12,0.5
6,13,0.7
6,14,0.5
6,15,0.9299999999999999
6,16,0.7
6,17,0.2333333333333333
6,18,0.3666666666666666
6,19,0.7666666666666666
6,20,0.2333333333333333
6,21,0.29999999999999993
6,22,0.3666666666666666
6,23,0.7666666666666666
6,24,0.3666666666666666
6,25,0.29999999999999993
6,26,0.2333333333333333
6,27,0.5666666666666667
6,28,0.2333333333333333
6,29,0.29999999999999993
6,30,0.7666666666666666
6,31,0.6333333333333333
6,32,0.6333333333333333
6,33,0.5
6,34,0.6333333333333333
6,35,0.5666666666666667
6,36,0.6333333333333333
6,37,0.5966666666666667
6,38,0.6333333333333333
6,39,0.2333333333333333
6,40,0.7666666666666666
6,41,0.7
6,42,0.43333333333333335
6,43,0.5666666666666667
6,44,0.7
6,45,0.5666666666666667
6,46,0.7
6,47,0.6333333333333333
6,48,0.2333333333333333
6,49,0.7
6,50,0.7
6,51,0.5666666666666667
6,52,0.43333333333333335
6,53,0.7
6,54,0.7
6,55,0.3666666666666666
6,56,0.7666666666666666
6,57,0.43333333333333335
6,58,0.2333333333333333
6,59,0.29999999999999993
6,60,0.7666666666666666
6,61,0.43333333333333335
6,62,0.6333333333333333
6,63,0.2333333333333333
6,64,0.29999999999999993
6,65,0.7
6,66,0.2333333333333333
6,67,0.6333333333333333
6,68,0.29999999999999993
6,69,0.6633333333333333
6,70,0.5
6,71,0.7
6,72,0.6333333333333333
6,73,0.5666666666666667
6,74,0.7
6,75,0.43333333333333335
6,76,0.29999999999999993
6,77,0.6333333333333333
6,78,0.6333333333333333
6,79,0.3666666666666666
6,80,0.7666666666666666
6,81,0.5666666666666667
6,82,0.4633333333333333
6,83,0.7
6,84,0.43333333333333335
6,85,0.6633333333333333
6,86,0.43333333333333335
6,87,0.29999999999999993
6,88,0.2333333333333333
6,89,0.3666666666666666
6,90,0.7666666666666666
6,91,0.2333333333333333
6,92,0.29999999999999993
6,93,0.2333333333333333
6,94,0.5666666666666667
6,95,0.7
6,96,0.5666666666666667
6,97,0.6333333333333333
6,98,0.3666666666666666
6,99,0.43333333333333335
6,100,0.7
7,8,0.7
7,9,0.5000000000000001
7,10,0.6333333333333333
7,11,0.6333333333333333
7,12,0.6333333333333333
7,13,0.5666666666666667
7,14,0.6333333333333333
7,15,0.5666666666666667
7,16,0.7
7,17,0.3666666666666667
7,18,0.5000000000000001
7,19,0.6333333333333333
7,20,0.3666666666666667
7,21,0.43333333333333335
7,22,0.5000000000000001
7,23,0.6333333333333333
7,24,0.5000000000000001
7,25,0.43333333333333335
7,26,0.3666666666666667
7,27,0.7
7,28,0.3666666666666667
7,29,0.43333333333333335
7,30,0.8633333333333333
7,31,0.5
7,32,0.7666666666666666
7,33,0.6333333333333333
7,34,0.5
7,35,0.7
7,36,0.5
7,37,0.5000000000000001
7,38,0.5
7,39,0.3666666666666667
7,40,0.6333333333333333
7,41,0.5666666666666667
7,42,0.5666666666666667
7,43,0.7
7,44,0.5666666666666667
7,45,0.7
7,46,0.7
7,47,0.5
7,48,0.3666666666666667
7,49,0.7
7,50,0.7
7,51,0.7
7,52,0.5666666666666667
7,53,0.7
7,54,0.7
7,55,0.5000000000000001
7,56,0.6333333333333333
7,57,0.5666666666666667
7,58,0.3666666666666667
7,59,0.43333333333333335
7,60,0.6333333333333333
7,61,0.5666666666666667
7,62,0.73
7,63,0.3666666666666667
7,64,0.43333333333333335
7,65,0.7
7,66,0.3666666666666667
7,67,0.5
7,68,0.43333333333333335
7,69,0.5666666666666667
7,70,0.6333333333333333
7,71,0.7
7,72,0.7666666666666666
7,73,0.7
7,74,0.7
7,75,0.7966666666666666
7,76,0.43333333333333335
7,77,0.7666666666666666
7,78,0.7666666666666666
7,79,0.5000000000000001
7,80,0.6333333333333333
7,81,0.7
7,82,0.3666666666666667
7,83,0.7
7,84,0.5666666666666667
7,85,0.5666666666666667
7,86,0.7966666666666666
7,87,0.43333333333333335
7,88,0.3666666666666667
7,89,0.5000000000000001
7,90,0.6333333333333333
7,91,0.3666666666666667
7,92,0.43333333333333335
7,93,0.3666666666666667
7,94,0.7
7,95,0.7
7,96,0.7
7,97,0.7666666666666666
7,98,0.5000000000000001
7,99,0.5666666666666667
7,100,0.7966666666666666
8,9,0.7966666666666666
8,10,0.5666666666666667
8,11,0.9299999999999999
8,12,0.7
8,13,0.5
8,14,0.7
8,15,0.5
8,16,0.6333333333333333
8,17,0.43333333333333335
8,18,0.5666666666666667
8,19,0.5666666666666667
8,20,0.43333333333333335
8,21,0.5
8,22,0.5666666666666667
8,23,0.5666666666666667
8,24,0.5666666666666667
8,25,0.5
8,26,0.6633333333333333
8,27,0.7666666666666666
8,28,0.43333333333333335
8,29,0.5
8,30,0.5666666666666667
8,31,0.6633333333333333
8,32,0.7
8,33,0.7
8,34,0.43333333333333335
8,35,0.7666666666666666
8,36,0.6633333333333333
8,37,0.5666666666666667
8,38,0.43333333333333335
8,39,0.43333333333333335
8,40,0.5666666666666667
8,41,0.5
8,42,0.6333333333333333
8,43,0.7666666666666666
8,44,0.5
8,45,0.9966666666666666
8,46,0.6333333333333333
8,47,0.43333333333333335
8,48,0.43333333333333335
8,49,0.6333333333333333
8,50,0.6333333333333333
8,51,0.7666666666666666
8,52,0.6333333333333333
8,53,0.6333333333333333
8,54,0.6333333333333333
8,55,0.5666666666666667
8,56,0.5666666666666667
8,57,0.6333333333333333
8,58,0.43333333333333335
8,59,0.5
8,60,0.5666666666666667
8,61,0.6333333333333333
8,62,0.43333333333333335
8,63,0.43333333333333335
8,64,0.5
8,65,0.6333333333333333
8,66,0.43333333333333335
8,67,0.43333333333333335
8,68,0.5
8,69,0.6333333333333333
8,70,0.7
8,71,0.6333333333333333
8,72,0.7
8,73,0.7666666666666666
8,74,0.6333333333333333
8,75,0.6333333333333333
8,76,0.5
8,77,0.7
8,78,0.7
8,79,0.5666666666666667
8,80,0.5666666666666667
8,81,0.7666666666666666
8,82,0.43333333333333335
8,83,0.6333333333333333
8,84,0.8633333333333333
8,85,0.6333333333333333
8,86,0.6333333333333333
8,87,0.5
8,88,0.6633333333333333
8,89,0.5666666666666667
8,90,0.5666666666666667
8,91,0.43333333333333335
8,92,0.5
8,93,0.6633333333333333
8,94,0.9966666666666666
8,95,0.6333333333333333
8,96,0.7666666666666666
8,97,0.7
8,98,0.7966666666666666
8,99,0.6333333333333333
8,100,0.5
9,10,0.3666666666666666
9,11,0.8633333333333333
9,12,0.6333333333333333
9,13,0.30000000000000004
9,14,0.6333333333333333
9,15,0.30000000000000004
9,16,0.43333333333333335
9,17,0.6333333333333333
9,18,0.7666666666666666
9,19,0.3666666666666666
9,20,0.6333333333333333
9,21,0.7
9,22,0.7666666666666666
9,23,0.3666666666666666
9,24,0.7666666666666666
9,25,0.7
9,26,0.8633333333333333
9,27,0.5666666666666667
9,28,0.6333333333333333
9,29,0.7
9,30,0.3666666666666666
9,31,0.4633333333333333
9,32,0.5000000000000001
9,33,0.6333333333333333
9,34,0.2333333333333333
9,35,0.5666666666666667
9,36,0.4633333333333333
9,37,0.7666666666666666
9,38,0.2333333333333333
9,39,0.6333333333333333
9,40,0.3666666666666666
9,41,0.30000000000000004
9,42,0.7
9,43,0.5666666666666667
9,44,0.30000000000000004
9,45,0.7966666666666666
9,46,0.43333333333333335
9,47,0.2333333333333333
9,48,0.6333333333333333
9,49,0.43333333333333335
9,50,0.43333333333333335
9,51,0.5666666666666667
9,52,0.7
9,53,0.43333333333333335
9,54,0.43333333333333335
9,55,0.7666666666666666
9,56,0.3666666666666666
9,57,0.7
9,58,0.6333333333333333
9,59,0.7
9,60,0.3666666666666666
9,61,0.7
9,62,0.2333333333333333
9,63,0.6333333333333333
9,64,0.7
9,65,0.43333333333333335
9,66,0.6333333333333333
9,67,0.2333333333333333
9,68,0.7
9,69,0.7
9,70,0.6333333333333333
9,71,0.43333333333333335
9,72,0.5000000000000001
9,73,0.5666666666666667
9,74,0.43333333333333335
9,75,0.7
9,76,0.7
9,77,0.5000000000000001
9,78,0.5000000000000001
9,79,0.7666666666666666
9,80,0.3666666666666666
9,81,0.5666666666666667
9,82,0.6333333333333333
9,83,0.43333333333333335
9,84,0.9299999999999999
9,85,0.7
9,86,0.7
9,87,0.7
9,88,0.8633333333333333
9,89,0.7666666666666666
9,90,0.3666666666666666
9,91,0.6333333333333333
9,92,0.7
9,93,0.8633333333333333
9,94,0.7966666666666666
9,95,0.43333333333333335
9,96,0.5666666666666667
9,97,0.5000000000000001
9,98,0.9966666666666666
9,99,0.7
9,100,0.30000000000000004
10,11,0.5
10,12,0.5
10,13,0.7
10,14,0.5
10,15,0.7
10,16,0.9299999999999999
10,17,0.4633333333333333
10,18,0.3666666666666666
10,19,0.7666666666666666
10,20,0.2333333333333333
10,21,0.29999999999999993
10,22,0.3666666666666666
10,23,0.7666666666666666
10,24,0.3666666666666666
10,25,0.29999999999999993
10,26,0.2333333333333333
10,27,0.5666666666666667
10,28,0.2333333333333333
10,29,0.29999999999999993
10,30,0.7666666666666666
10,31,0.6333333333333333
10,32,0.6333333333333333
10,33,0.5
10,34,0.6333333333333333
10,35,0.5666666666666667
10,36,0.6333333333333333
10,37,0.3666666666666666
10,38,0.6333333333333333
10,39,0.2333333333333333
10,40,0.7666666666666666
10,41,0.7
10,42,0.43333333333333335
10,43,0.5666666666666667
10,44,0.7
10,45,0.5666666666666667
10,46,0.7
10,47,0.6333333333333333
10,48,0.2333333333333333
10,49,0.7
10,50,0.7
10,51,0.5666666666666667
10,52,0.43333333333333335
10,53,0.7
10,54,0.7
10,55,0.3666666666666666
10,56,0.7666666666666666
10,57,0.43333333333333335
10,58,0.2333333333333333
10,59,0.29999999999999993
10,60,0.7666666666666666
10,61,0.43333333333333335
10,62,0.6333333333333333
10,63,0.2333333333333333
10,64,0.29999999999999993
10,65,0.7
10,66,0.2333333333333333
10,67,0.6333333333333333
10,68,0.29999999999999993
10,69,0.43333333333333335
10,70,0.5
10,71,0.7
10,72,0.6333333333333333
10,73,0.5666666666666667
10,74,0.7
10,75,0.43333333333333335
10,76,0.29999999999999993
10,77,0.6333333333333333
10,78,0.6333333333333333
10,79,0.3666666666666666
10,80,0.7666666666666666
10,81,0.5666666666666667
10,82,0.2333333333333333
10,83,0.7
10,84,0.43333333333333335
10,85,0.43333333333333335
10,86,0.43333333333333335
10,87,0.29999999999999993
10,88,0.2333333333333333
10,89,0.3666666666666666
10,90,0.7666666666666666
10,91,0.2333333333333333
10,92,0.29999999999999993
10,93,0.2333333333333333
10,94,0.5666666666666667
10,95,0.9299999999999999
10,96,0.5666666666666667
10,97,0.6333333333333333
10,98,0.3666666666666666
10,99,0.43333333333333335
10,100,0.7
11,12,0.7666666666666666
11,13,0.43333333333333335
11,14,0.7666666666666666
11,15,0.43333333333333335
11,16,0.5666666666666668
11,17,0.5
11,18,0.6333333333333333
11,19,0.5
11,20,0.5
11,21,0.5666666666666667
11,22,0.6333333333333333
11,23,0.5
11,24,0.6333333333333333
11,25,0.5666666666666667
11,26,0.73
11,27,0.7
11,28,0.5
11,29,0.5666666666666667
11,30,0.5
11,31,0.5966666666666667
11,32,0.6333333333333333
11,33,0.7666666666666666
11,34,0.3666666666666667
11,35,0.7
11,36,0.5966666666666667
11,37,0.6333333333333333
11,38,0.3666666666666667
11,39,0.5
11,40,0.5
11,41,0.43333333333333335
11,42,0.7
11,43,0.7
11,44,0.43333333333333335
11,45,0.9299999999999999
11,46,0.5666666666666668
11,47,0.3666666666666667
11,48,0.5
11,49,0.5666666666666668
11,50,0.5666666666666668
11,51,0.7
11,52,0.7
11,53,0.5666666666666668
11,54,0.5666666666666668
11,55,0.6333333333333333
11,56,0.5
11,57,0.7
11,58,0.5
11,59,0.5666666666666667
11,60,0.5
11,61,0.7
11,62,0.3666666666666667
11,63,0.5
11,64,0.5666666666666667
11,65,0.5666666666666668
11,66,0.5
11,67,0.3666666666666667
11,68,0.5666666666666667
11,69,0.7
11,70,0.7666666666666666
11,71,0.5666666666666668
11,72,0.6333333333333333
11,73,0.7
11,74,0.5666666666666668
11,75,0.7
11,76,0.5666666666666667
11,77,0.6333333333333333
11,78,0.6333333333333333
11,79,0.6333333333333333
11,80,0.5
11,81,0.7
11,82,0.5
11,83,0.5666666666666668
11,84,0.9299999999999999
11,85,0.7
11,86,0.7
11,87,0.5666666666666667
11,88,0.73
11,89,0.6333333333333333
11,90,0.5
11,91,0.5
11,92,0.5666666666666667
11,93,0.73
11,94,0.9299999999999999
11,95,0.5666666666666668
11,96,0.7
11,97,0.6333333333333333
11,98,0.8633333333333333
11,99,0.7
11,100,0.43333333333333335
12,13,0.6633333333333333
12,14,0.7666666666666666
12,15,0.43333333333333335
12,16,0.5666666666666668
12,17,0.5
12,18,0.6333333333333333
12,19,0.5
12,20,0.5
12,21,0.5666666666666667
12,22,0.6333333333333333
12,23,0.5
12,24,0.6333333333333333
12,25,0.5666666666666667
12,26,0.5
12,27,0.7
12,28,0.5
12,29,0.5666666666666667
12,30,0.5
12,31,0.3666666666666667
12,32,0.8633333333333333
12,33,0.7666666666666666
12,34,0.3666666666666667
12,35,0.7
12,36,0.3666666666666667
12,37,0.6333333333333333
12,38,0.3666666666666667
12,39,0.5
12,40,0.5
12,41,0.43333333333333335
12,42,0.7
12,43,0.7
12,44,0.43333333333333335
12,45,0.7
12,46,0.5666666666666668
12,47,0.3666666666666667
12,48,0.5
12,49,0.5666666666666668
12,50,0.7966666666666667
12,51,0.7
12,52,0.7
12,53,0.5666666666666668
12,54,0.5666666666666668
12,55,0.6333333333333333
12,56,0.5
12,57,0.7
12,58,0.5
12,59,0.5666666666666667
12,60,0.5
12,61,0.7
12,62,0.3666666666666667
12,63,0.5
12,64,0.5666666666666667
12,65,0.5666666666666668
12,66,0.5
12,67,0.3666666666666667
12,68,0.5666666666666667
12,69,0.7
12,70,0.7666666666666666
12,71,0.7966666666666667
12,72,0.6333333333333333
12,73,0.9299999999999999
12,74,0.7966666666666667
12,75,0.7
12,76,0.5666666666666667
12,77,0.6333333333333333
12,78,0.6333333333333333
12,79,0.6333333333333333
12,80,0.73
12,81,0.7
12,82,0.5
12,83,0.5666666666666668
12,84,0.7
12,85,0.7
12,86,0.7
12,87,0.5666666666666667
12,88,0.5
12,89,0.8633333333333333
12,90,0.5
12,91,0.5
12,92,0.5666666666666667
12,93,0.5
12,94,0.7
12,95,0.5666666666666668
12,96,0.7
12,97,0.6333333333333333
12,98,0.6333333333333333
12,99,0.7
12,100,0.43333333333333335
13,14,0.43333333333333335
13,15,0.7666666666666666
13,16,0.6333333333333333
13,17,0.16666666666666666
13,18,0.30000000000000004
13,19,0.7
13,20,0.16666666666666666
13,21,0.2333333333333333
13,22,0.30000000000000004
13,23,0.7
13,24,0.30000000000000004
13,25,0.2333333333333333
13,26,0.16666666666666666
13,27,0.5
13,28,0.16666666666666666
13,29,0.2333333333333333
13,30,0.7
13,31,0.7
13,32,0.7966666666666666
13,33,0.43333333333333335
13,34,0.7
13,35,0.5
13,36,0.7
13,37,0.30000000000000004
13,38,0.7
13,39,0.16666666666666666
13,40,0.7
13,41,0.7666666666666666
13,42,0.3666666666666666
13,43,0.5
13,44,0.7666666666666666
13,45,0.5
13,46,0.6333333333333333
13,47,0.7
13,48,0.16666666666666666
13,49,0.6333333333333333
13,50,0.8633333333333333
13,51,0.5
13,52,0.3666666666666666
13,53,0.6333333333333333
13,54,0.6333333333333333
13,55,0.30000000000000004
13,56,0.7
13,57,0.3666666666666666
13,58,0.16666666666666666
13,59,0.2333333333333333
13,60,0.7
13,61,0.3666666666666666
13,62,0.7
13,63,0.16666666666666666
13,64,0.2333333333333333
13,65,0.6333333333333333
13,66,0.16666666666666666
13,67,0.7
13,68,0.2333333333333333
13,69,0.3666666666666666
13,70,0.43333333333333335
13,71,0.8633333333333333
13,72,0.5666666666666667
13,73,0.73
13,74,0.8633333333333333
13,75,0.3666666666666666
13,76,0.2333333333333333
13,77,0.5666666666666667
13,78,0.5666666666666667
13,79,0.30000000000000004
13,80,0.9299999999999999
