User1 ID,User2 ID,Total_messages,Aggressive_Count,Intent_to_Harm,Peerness,CB_Label
1,100,13,5,0.3548076923076923,0.3666666666666666,0
2,1,35,15,0.6517857142857143,,0
2,3,12,7,0.4416666666666666,0.5000000000000001,1
2,4,24,10,0.5083333333333333,0.6333333333333333,1
2,5,38,17,0.6986842105263158,0.6333333333333333,1
2,6,33,17,0.6700757575757575,0.7,1
2,7,13,7,0.4317307692307692,0.93,1
2,8,40,18,0.725,0.6333333333333333,1
2,9,1,1,0.5125,0.4333333333333333,0
2,10,31,17,0.6616935483870967,0.7,1
2,11,26,15,0.6134615384615385,0.5666666666666668,1
2,12,11,7,0.4556818181818182,0.5666666666666668,1
2,13,7,5,0.4446428571428571,0.6333333333333333,1
2,14,8,5,0.4125,0.5666666666666668,1
2,15,1,1,0.5125,0.6333333333333333,0
2,16,2,2,0.525,0.7666666666666666,0
2,17,15,6,0.3875,0.3,0
2,18,34,18,0.6897058823529412,0.4333333333333333,1
2,19,32,15,0.634375,0.7,1
2,20,24,7,0.4458333333333333,0.3,0
2,21,6,4,0.4083333333333333,0.3666666666666667,0
2,22,24,13,0.5708333333333333,0.4333333333333333,1
2,23,14,7,0.425,0.7,1
2,24,20,7,0.425,0.4333333333333333,1
2,25,5,0,0.0625,0.3666666666666667,0
2,26,8,3,0.2875,0.3,0
2,27,10,5,0.375,0.6333333333333333,0
2,28,39,21,0.7567307692307692,0.3,0
2,29,19,10,0.5006578947368421,0.3666666666666667,0
2,30,2,1,0.275,0.93,0
2,31,17,10,0.5066176470588235,0.5666666666666667,1
2,32,9,3,0.2791666666666667,0.7,0
2,33,10,6,0.425,0.5666666666666668,1
2,34,6,1,0.1583333333333333,0.5666666666666667,0
2,35,24,10,0.5083333333333333,0.6333333333333333,1
2,36,21,12,0.5482142857142858,0.5666666666666667,1
2,37,9,6,0.4458333333333333,0.4333333333333333,1
2,38,14,11,0.5678571428571428,0.5666666666666667,1
2,39,29,17,0.655603448275862,0.3,0
2,40,12,7,0.4416666666666666,0.7,1
2,41,15,9,0.4875,0.6333333333333333,1
2,42,25,9,0.4925,0.5000000000000001,1
2,43,22,12,0.5477272727272727,0.6333333333333333,1
2,44,38,19,0.725,0.6333333333333333,1
2,45,34,16,0.6602941176470588,0.6333333333333333,1
2,46,21,8,0.4529761904761905,0.7666666666666666,1
2,47,19,10,0.5006578947368421,0.5666666666666667,1
2,48,26,12,0.5557692307692308,0.3,0
2,49,33,18,0.6852272727272727,0.7666666666666666,1
2,50,26,14,0.5942307692307692,0.7666666666666666,1
2,51,22,9,0.4795454545454546,0.6333333333333333,1
2,52,4,1,0.175,0.5000000000000001,0
2,53,18,10,0.5027777777777778,0.7666666666666666,1
2,54,5,5,0.5625,0.7666666666666666,1
2,55,25,11,0.5325,0.4333333333333333,1
2,56,11,5,0.3647727272727272,0.7,0
2,57,24,9,0.4875,0.5000000000000001,1
2,58,38,19,0.725,0.3,0
2,59,4,4,0.55,0.3666666666666667,0
2,60,9,4,0.3347222222222222,0.7,0
2,61,20,13,0.575,0.5000000000000001,1
2,62,4,2,0.3,0.7966666666666666,0
2,63,3,1,0.2041666666666666,0.3,0
2,64,37,21,0.7462837837837838,0.3666666666666667,0
2,65,19,9,0.4743421052631579,0.7666666666666666,1
2,66,18,13,0.5861111111111111,0.3,0
2,67,9,4,0.3347222222222222,0.5666666666666667,0
2,68,34,18,0.6897058823529412,0.3666666666666667,0
2,69,14,9,0.4964285714285714,0.5000000000000001,1
2,70,23,12,0.5483695652173912,0.5666666666666668,1
2,71,33,18,0.6852272727272727,0.7666666666666666,1
2,72,15,7,0.4208333333333333,0.7,1
2,73,2,1,0.275,0.6333333333333333,0
2,74,20,9,0.475,0.7666666666666666,1
2,75,37,23,0.7733108108108109,0.7300000000000001,1
2,76,16,10,0.5125,0.3666666666666667,0
2,77,28,13,0.5821428571428571,0.7,1
2,78,5,0,0.0625,0.7,0
2,79,35,17,0.6803571428571429,0.4333333333333333,1
2,80,12,9,0.525,0.7,1
2,81,8,3,0.2875,0.6333333333333333,0
2,82,37,19,0.7192567567567567,0.3,0
2,83,15,7,0.4208333333333333,0.7666666666666666,1
2,84,9,4,0.3347222222222222,0.5000000000000001,0
2,85,13,3,0.2778846153846154,0.5000000000000001,0
2,86,13,6,0.3932692307692308,0.7300000000000001,0
2,87,17,8,0.4477941176470588,0.3666666666666667,0
2,88,31,11,0.5649193548387097,0.3,0
2,89,19,9,0.4743421052631579,0.4333333333333333,1
2,90,24,13,0.5708333333333333,0.7,1
2,91,27,16,0.6337962962962963,0.3,0
2,92,19,11,0.5269736842105264,0.3666666666666667,0
2,93,38,20,0.7381578947368421,0.3,0
2,94,19,7,0.4217105263157894,0.6333333333333333,1
2,95,27,11,0.5412037037037037,0.7666666666666666,1
2,96,13,7,0.4317307692307692,0.6333333333333333,1
2,97,6,2,0.2416666666666666,0.7,0
2,98,36,17,0.6861111111111111,0.4333333333333333,1
2,99,32,18,0.68125,0.5000000000000001,1
2,100,33,18,0.6852272727272727,0.8633333333333333,1
3,1,27,12,0.5597222222222222,,0
3,2,29,16,0.6383620689655172,,0
3,4,16,9,0.48125,0.3666666666666666,0
3,5,4,3,0.425,0.3666666666666666,0
3,6,37,19,0.7192567567567567,0.4333333333333333,1
3,7,2,1,0.275,0.5666666666666667,0
3,8,2,1,0.275,0.6333333333333333,0
3,9,5,3,0.3625,0.7,0
3,10,36,15,0.6583333333333333,0.4333333333333333,1
3,11,13,8,0.4701923076923077,0.7,1
3,12,37,23,0.7733108108108109,0.7,1
3,13,37,20,0.7327702702702703,0.3666666666666666,0
3,14,14,6,0.3892857142857142,0.7,0
3,15,29,11,0.5521551724137931,0.3666666666666666,0
3,16,18,11,0.5305555555555556,0.5000000000000001,1
3,17,16,6,0.3875,0.5666666666666667,0
3,18,9,5,0.3902777777777778,0.7,0
3,19,7,4,0.3732142857142857,0.4333333333333333,0
3,20,23,10,0.504891304347826,0.5666666666666667,1
3,21,34,19,0.7044117647058823,0.8633333333333333,1
3,22,3,1,0.2041666666666666,0.7,0
3,23,35,17,0.6803571428571429,0.4333333333333333,1
3,24,9,3,0.2791666666666667,0.7,0
3,25,19,11,0.5269736842105264,0.6333333333333333,1
3,26,26,11,0.5365384615384615,0.5666666666666667,1
3,27,21,12,0.5482142857142858,0.6333333333333333,1
3,28,32,17,0.665625,0.5666666666666667,1
3,29,9,3,0.2791666666666667,0.6333333333333333,0
3,30,23,9,0.4831521739130434,0.4333333333333333,1
3,31,27,13,0.5782407407407407,0.3,0
3,32,35,22,0.7517857142857143,0.5666666666666667,1
3,33,36,14,0.6444444444444445,0.7,1
3,34,27,11,0.5412037037037037,0.3,0
3,35,1,1,0.5125,0.8633333333333333,0
3,36,23,8,0.4614130434782608,0.3,0
3,37,20,10,0.5,0.7,1
3,38,15,6,0.3875,0.3,0
3,39,12,7,0.4416666666666666,0.5666666666666667,1
3,40,31,11,0.5649193548387097,0.6633333333333333,1
3,41,12,7,0.4416666666666666,0.3666666666666666,0
3,42,20,8,0.45,0.7666666666666666,1
3,43,22,12,0.5477272727272727,0.6333333333333333,1
3,44,7,4,0.3732142857142857,0.3666666666666666,0
3,45,5,2,0.2625,0.6333333333333333,0
3,46,24,11,0.5291666666666667,0.5000000000000001,1
3,47,28,15,0.6178571428571429,0.3,0
3,48,25,15,0.6125,0.5666666666666667,1
3,49,3,0,0.0375,0.5000000000000001,0
3,50,14,5,0.3535714285714285,0.5000000000000001,0
3,51,20,12,0.55,0.6333333333333333,1
3,52,6,2,0.2416666666666666,0.7666666666666666,0
3,53,11,5,0.3647727272727272,0.5000000000000001,0
3,54,26,14,0.5942307692307692,0.5000000000000001,1
3,55,29,16,0.6383620689655172,0.7,1
3,56,1,1,0.5125,0.4333333333333333,0
3,57,23,16,0.6353260869565217,0.7666666666666666,1
3,58,13,6,0.3932692307692308,0.5666666666666667,0
3,59,19,10,0.5006578947368421,0.6333333333333333,1
3,60,17,5,0.3595588235294117,0.4333333333333333,0
3,61,33,19,0.7003787878787879,0.9966666666666666,1
3,62,34,13,0.6161764705882353,0.3,0
3,63,14,8,0.4607142857142857,0.5666666666666667,1
3,64,21,13,0.5720238095238095,0.6333333333333333,1
3,65,4,3,0.425,0.5000000000000001,0
3,66,18,8,0.4472222222222222,0.7966666666666666,1
3,67,8,6,0.475,0.3,0
3,68,4,1,0.175,0.6333333333333333,0
3,69,29,16,0.6383620689655172,0.7666666666666666,1
3,70,25,16,0.6325000000000001,0.7,1
3,71,20,8,0.45,0.5000000000000001,1
3,72,19,12,0.5532894736842104,0.5666666666666667,1
3,73,36,23,0.7694444444444444,0.6333333333333333,1
3,74,10,7,0.475,0.5000000000000001,1
3,75,5,3,0.3625,0.7666666666666666,0
3,76,1,0,0.0125,0.8633333333333333,0
3,77,1,1,0.5125,0.5666666666666667,0
3,78,2,1,0.275,0.5666666666666667,0
3,79,19,9,0.4743421052631579,0.7,1
3,80,32,9,0.540625,0.4333333333333333,1
3,81,33,14,0.6246212121212121,0.6333333333333333,1
3,82,17,10,0.5066176470588235,0.5666666666666667,1
3,83,11,6,0.4102272727272727,0.5000000000000001,1
3,84,9,7,0.5013888888888889,0.7666666666666666,1
3,85,8,0,0.1,0.7666666666666666,0
3,86,20,6,0.4,0.7666666666666666,0
3,87,27,13,0.5782407407407407,0.6333333333333333,1
3,88,24,10,0.5083333333333333,0.5666666666666667,1
3,89,25,16,0.6325000000000001,0.7,1
3,90,24,12,0.55,0.4333333333333333,1
3,91,29,18,0.6728448275862069,0.5666666666666667,1
3,92,26,14,0.5942307692307692,0.6333333333333333,1
3,93,16,6,0.3875,0.5666666666666667,0
3,94,13,3,0.2778846153846154,0.6333333333333333,0
3,95,37,21,0.7462837837837838,0.5000000000000001,1
3,96,35,18,0.6946428571428571,0.6333333333333333,1
3,97,36,22,0.7555555555555555,0.5666666666666667,1
3,98,16,7,0.41875,0.7,1
3,99,36,22,0.7555555555555555,0.7666666666666666,1
3,100,8,2,0.225,0.3666666666666666,0
4,1,18,8,0.4472222222222222,,0
4,2,18,9,0.475,,0
4,3,29,20,0.7073275862068966,,0
4,5,34,13,0.6161764705882353,0.7666666666666666,1
4,6,4,2,0.3,0.7,0
4,7,5,1,0.1625,0.5666666666666667,0
4,8,4,2,0.3,0.5,0
4,9,29,13,0.5866379310344827,0.3,0
4,10,12,5,0.3583333333333333,0.93,0
4,11,33,23,0.7609848484848485,0.4333333333333333,1
4,12,5,4,0.4625,0.4333333333333333,0
4,13,17,10,0.5066176470588235,0.7666666666666666,1
4,14,27,8,0.4856481481481481,0.4333333333333333,1
4,15,26,11,0.5365384615384615,0.7666666666666666,1
4,16,27,15,0.6152777777777778,0.8633333333333333,1
4,17,38,15,0.6723684210526315,0.3966666666666666,0
4,18,10,2,0.225,0.3,0
4,19,14,4,0.3178571428571428,0.7,0
4,20,3,1,0.2041666666666666,0.1666666666666666,0
4,21,23,12,0.5483695652173912,0.2333333333333333,0
4,22,17,8,0.4477941176470588,0.3,0
4,23,21,10,0.5005952380952381,0.7,1
4,24,33,8,0.5337121212121212,0.3,0
4,25,9,5,0.3902777777777778,0.2333333333333333,0
4,26,6,2,0.2416666666666666,0.1666666666666666,0
4,27,30,16,0.6416666666666666,0.5,1
4,28,34,19,0.7044117647058823,0.1666666666666666,0
4,29,14,8,0.4607142857142857,0.2333333333333333,0
4,30,1,1,0.5125,0.7,0
4,31,30,16,0.6416666666666666,0.7,1
4,32,10,6,0.425,0.5666666666666667,1
4,33,26,13,0.575,0.4333333333333333,1
4,34,14,6,0.3892857142857142,0.7,0
4,35,17,12,0.5654411764705882,0.5,1
4,36,8,4,0.35,0.7,0
4,37,13,5,0.3548076923076923,0.3,0
4,38,8,5,0.4125,0.7,1
4,39,39,14,0.6669871794871794,0.1666666666666666,0
4,40,27,6,0.4486111111111111,0.7,1
4,41,26,16,0.6326923076923077,0.7666666666666666,1
4,42,19,10,0.5006578947368421,0.3666666666666666,0
4,43,37,13,0.6381756756756757,0.5,1
4,44,13,8,0.4701923076923077,0.7666666666666666,1
4,45,20,11,0.525,0.5,1
4,46,12,8,0.4833333333333333,0.6333333333333333,1
4,47,6,1,0.1583333333333333,0.7,0
4,48,24,15,0.6125,0.1666666666666666,0
4,49,27,11,0.5412037037037037,0.6333333333333333,1
4,50,24,16,0.6333333333333333,0.6333333333333333,1
4,51,18,10,0.5027777777777778,0.5,1
4,52,33,10,0.5640151515151515,0.3666666666666666,0
4,53,32,20,0.7125,0.6333333333333333,1
4,54,3,1,0.2041666666666666,0.6333333333333333,0
4,55,17,9,0.4772058823529411,0.3,0
4,56,26,14,0.5942307692307692,0.7,1
4,57,28,15,0.6178571428571429,0.3666666666666666,0
4,58,31,16,0.6455645161290322,0.1666666666666666,0
4,59,34,19,0.7044117647058823,0.2333333333333333,0
4,60,11,5,0.3647727272727272,0.7,0
4,61,24,13,0.5708333333333333,0.3666666666666666,0
4,62,31,15,0.6294354838709677,0.7,1
4,63,27,12,0.5597222222222222,0.1666666666666666,0
4,64,29,15,0.6211206896551724,0.2333333333333333,0
4,65,20,14,0.6,0.6333333333333333,1
4,66,14,6,0.3892857142857142,0.1666666666666666,0
4,67,29,11,0.5521551724137931,0.7,1
4,68,33,14,0.6246212121212121,0.2333333333333333,0
4,69,30,16,0.6416666666666666,0.3666666666666666,0
4,70,36,15,0.6583333333333333,0.4333333333333333,1
4,71,4,2,0.3,0.6333333333333333,0
4,72,27,11,0.5412037037037037,0.5666666666666667,1
4,73,3,1,0.2041666666666666,0.5,0
4,74,22,12,0.5477272727272727,0.6333333333333333,1
4,75,27,9,0.5041666666666667,0.3666666666666666,0
4,76,20,5,0.375,0.2333333333333333,0
4,77,35,16,0.6660714285714285,0.5666666666666667,1
4,78,24,11,0.5291666666666667,0.5666666666666667,1
4,79,8,3,0.2875,0.3,0
4,80,15,7,0.4208333333333333,0.7,1
4,81,27,10,0.5226851851851853,0.5,1
4,82,23,10,0.504891304347826,0.1666666666666666,0
4,83,9,3,0.2791666666666667,0.6333333333333333,0
4,84,31,12,0.5810483870967742,0.3666666666666666,0
4,85,27,10,0.5226851851851853,0.3666666666666666,0
4,86,4,2,0.3,0.3666666666666666,0
4,87,24,13,0.5708333333333333,0.2333333333333333,0
4,88,29,16,0.6383620689655172,0.1666666666666666,0
4,89,6,4,0.4083333333333333,0.3,0
4,90,26,14,0.5942307692307692,0.7,1
4,91,35,19,0.7089285714285714,0.1666666666666666,0
4,92,18,12,0.5583333333333333,0.2333333333333333,0
4,93,14,9,0.4964285714285714,0.1666666666666666,0
4,94,9,3,0.2791666666666667,0.5,0
4,95,5,3,0.3625,0.8633333333333333,0
4,96,19,9,0.4743421052631579,0.5,1
4,97,6,3,0.325,0.5666666666666667,0
4,98,33,19,0.7003787878787879,0.3,0
4,99,34,16,0.6602941176470588,0.3666666666666666,0
4,100,4,3,0.425,0.7666666666666666,0
5,1,15,8,0.4541666666666666,,0
5,2,34,17,0.675,,0
5,3,17,7,0.4183823529411764,,0
5,4,6,6,0.575,,0
5,6,7,4,0.3732142857142857,0.7,0
5,7,12,8,0.4833333333333333,0.5666666666666667,1
5,8,23,8,0.4614130434782608,0.5,1
5,9,11,4,0.3193181818181818,0.3,0
5,10,37,14,0.6516891891891892,0.7,1
5,11,19,9,0.4743421052631579,0.4333333333333333,1
5,12,12,5,0.3583333333333333,0.4333333333333333,0
5,13,20,6,0.4,0.7666666666666666,0
5,14,22,15,0.615909090909091,0.4333333333333333,1
5,15,30,10,0.5416666666666666,0.7666666666666666,1
5,16,34,10,0.5720588235294117,0.6333333333333333,1
5,17,13,5,0.3548076923076923,0.1666666666666666,0
5,18,1,1,0.5125,0.3,0
5,19,10,5,0.375,0.7,0
5,20,22,12,0.5477272727272727,0.1666666666666666,0
5,21,32,10,0.55625,0.2333333333333333,0
5,22,29,11,0.5521551724137931,0.3,0
5,23,9,4,0.3347222222222222,0.7,0
5,24,38,21,0.7513157894736842,0.3,0
5,26,20,6,0.4,0.1666666666666666,0
5,27,32,11,0.571875,0.5,1
5,28,22,10,0.5022727272727273,0.1666666666666666,0
5,29,31,17,0.6616935483870967,0.2333333333333333,0
5,30,21,11,0.5244047619047619,0.7,1
5,31,23,9,0.4831521739130434,0.7,1
5,32,18,8,0.4472222222222222,0.5666666666666667,1
5,33,15,7,0.4208333333333333,0.4333333333333333,1
5,34,6,4,0.4083333333333333,0.7,0
5,35,1,1,0.5125,0.5,0
5,36,28,15,0.6178571428571429,0.7,1
5,37,32,14,0.61875,0.3,0
5,38,21,12,0.5482142857142858,0.7,1
5,39,22,13,0.5704545454545455,0.1666666666666666,0
5,40,17,10,0.5066176470588235,0.7,1
5,41,12,8,0.4833333333333333,0.7666666666666666,1
5,42,21,13,0.5720238095238095,0.3666666666666666,0
5,43,22,12,0.5477272727272727,0.5,1
5,44,36,14,0.6444444444444445,0.7666666666666666,1
5,45,1,1,0.5125,0.5,0
5,46,3,3,0.5375,0.6333333333333333,0
5,47,14,8,0.4607142857142857,0.7,1
5,48,26,15,0.6134615384615385,0.1666666666666666,0
5,49,10,4,0.325,0.6333333333333333,0
5,50,20,10,0.5,0.6333333333333333,1
5,51,18,7,0.4194444444444444,0.5,1
5,52,13,4,0.3163461538461538,0.3666666666666666,0
5,53,34,15,0.6455882352941176,0.6333333333333333,1
5,54,10,5,0.375,0.6333333333333333,0
5,55,2,1,0.275,0.3,0
5,56,16,9,0.48125,0.7,1
5,57,27,13,0.5782407407407407,0.3666666666666666,0
5,58,5,2,0.2625,0.1666666666666666,0
5,59,2,0,0.025,0.2333333333333333,0
5,60,33,16,0.6549242424242424,0.7,1
5,61,1,0,0.0125,0.3666666666666666,0
5,62,27,14,0.5967592592592592,0.7,1
5,63,15,6,0.3875,0.1666666666666666,0
5,64,35,14,0.6375,0.2333333333333333,0
5,65,8,5,0.4125,0.6333333333333333,1
5,66,28,13,0.5821428571428571,0.1666666666666666,0
5,67,1,1,0.5125,0.7,0
5,68,13,6,0.3932692307692308,0.2333333333333333,0
5,69,24,12,0.55,0.3666666666666666,0
5,70,10,3,0.275,0.4333333333333333,0
5,71,6,2,0.2416666666666666,0.6333333333333333,0
5,72,21,10,0.5005952380952381,0.5666666666666667,1
5,73,28,17,0.6535714285714285,0.5,1
5,74,11,4,0.3193181818181818,0.6333333333333333,0
5,75,8,3,0.2875,0.3666666666666666,0
5,76,12,4,0.3166666666666666,0.2333333333333333,0
5,77,16,8,0.45,0.5666666666666667,1
5,78,34,13,0.6161764705882353,0.5666666666666667,1
5,79,5,3,0.3625,0.3,0
5,80,21,11,0.5244047619047619,0.7,1
5,81,4,4,0.55,0.5,0
5,82,13,6,0.3932692307692308,0.1666666666666666,0
5,83,20,7,0.425,0.6333333333333333,1
5,84,16,7,0.41875,0.3666666666666666,0
5,85,10,3,0.275,0.3666666666666666,0
5,86,2,1,0.275,0.3666666666666666,0
5,87,20,10,0.5,0.2333333333333333,0
5,88,17,8,0.4477941176470588,0.1666666666666666,0
5,89,36,15,0.6583333333333333,0.3,0
5,90,11,8,0.5011363636363637,0.7,1
5,91,23,13,0.5701086956521739,0.1666666666666666,0
5,92,12,6,0.4,0.2333333333333333,0
5,93,27,12,0.5597222222222222,0.1666666666666666,0
5,94,12,8,0.4833333333333333,0.5,1
5,95,6,1,0.1583333333333333,0.6333333333333333,0
5,96,9,3,0.2791666666666667,0.5,0
5,97,29,16,0.6383620689655172,0.5666666666666667,1
5,98,22,12,0.5477272727272727,0.3,0
5,99,33,11,0.5791666666666666,0.3666666666666666,0
5,100,6,6,0.575,0.7666666666666666,1
6,1,21,9,0.4767857142857142,,0
6,2,35,22,0.7517857142857143,,0
6,3,1,1,0.5125,,0
6,4,17,8,0.4477941176470588,,0
6,5,35,12,0.6089285714285715,,0
6,7,12,8,0.4833333333333333,0.6333333333333333,1
6,8,6,2,0.2416666666666666,0.5666666666666667,0
6,9,18,12,0.5583333333333333,0.3666666666666666,0
6,10,16,8,0.45,0.7666666666666666,1
6,11,30,15,0.625,0.5,1
6,12,18,9,0.475,0.5,1
6,13,26,12,0.5557692307692308,0.7,1
6,14,34,18,0.6897058823529412,0.5,1
6,15,32,15,0.634375,0.93,1
6,16,23,12,0.5483695652173912,0.7,1
6,17,33,15,0.6397727272727273,0.2333333333333333,0
6,18,1,0,0.0125,0.3666666666666666,0
6,19,31,12,0.5810483870967742,0.7666666666666666,1
6,20,35,16,0.6660714285714285,0.2333333333333333,0
6,21,28,12,0.5642857142857143,0.2999999999999999,0
6,22,9,2,0.2236111111111111,0.3666666666666666,0
6,23,7,3,0.3017857142857142,0.7666666666666666,0
6,24,24,12,0.55,0.3666666666666666,0
6,25,6,4,0.4083333333333333,0.2999999999999999,0
6,26,24,9,0.4875,0.2333333333333333,0
6,27,26,12,0.5557692307692308,0.5666666666666667,1
6,28,5,3,0.3625,0.2333333333333333,0
6,29,7,5,0.4446428571428571,0.2999999999999999,0
6,30,25,10,0.5125,0.7666666666666666,1
6,31,19,7,0.4217105263157894,0.6333333333333333,1
6,32,16,8,0.45,0.6333333333333333,1
6,33,19,12,0.5532894736842104,0.5,1
6,34,35,17,0.6803571428571429,0.6333333333333333,1
6,35,6,3,0.325,0.5666666666666667,0
6,36,18,9,0.475,0.6333333333333333,1
6,37,30,18,0.675,0.5966666666666667,1
6,38,18,9,0.475,0.6333333333333333,1
6,39,25,9,0.4925,0.2333333333333333,0
6,40,9,2,0.2236111111111111,0.7666666666666666,0
6,41,36,16,0.6722222222222223,0.7,1
6,42,33,21,0.7306818181818182,0.4333333333333333,1
6,43,18,12,0.5583333333333333,0.5666666666666667,1
6,44,33,12,0.5943181818181817,0.7,1
6,45,7,6,0.5160714285714285,0.5666666666666667,1
6,46,17,6,0.3889705882352941,0.7,0
6,47,3,2,0.3708333333333333,0.6333333333333333,0
6,48,26,8,0.4788461538461538,0.2333333333333333,0
6,49,13,4,0.3163461538461538,0.7,0
6,50,27,14,0.5967592592592592,0.7,1
6,51,28,16,0.6357142857142857,0.5666666666666667,1
6,52,20,10,0.5,0.4333333333333333,1
6,53,15,4,0.3208333333333333,0.7,0
6,54,8,5,0.4125,0.7,1
6,55,31,18,0.6778225806451613,0.3666666666666666,0
6,56,23,10,0.504891304347826,0.7666666666666666,1
6,57,33,15,0.6397727272727273,0.4333333333333333,1
6,58,1,0,0.0125,0.2333333333333333,0
6,59,11,8,0.5011363636363637,0.2999999999999999,0
6,60,7,5,0.4446428571428571,0.7666666666666666,1
6,61,34,14,0.6308823529411764,0.4333333333333333,1
6,62,9,4,0.3347222222222222,0.6333333333333333,0
6,63,1,0,0.0125,0.2333333333333333,0
6,64,35,17,0.6803571428571429,0.2999999999999999,0
6,65,8,3,0.2875,0.7,0
